#	Model_Name	Family	Equation	Variables	Purpose	Location	Implemented	Status	Cross_Refs	Domain_Type	Bind_Class
0	UQGET_Hubble_Tension	Quantum Geometry	H0 = 73.3 ± 1.5 km s⁻¹ Mpc⁻¹ (68% CL)	H0=Hubble constant, Mpc=megaparsec	Unified Quantum-Geometric Emergence Theory - resolves Hubble tension via spacetime emergence from quantum entanglement dynamics. Aligns with Planck 2018, DESI 2024, Pantheon+ datasets.	https://www.academia.edu/128148840/Unified_Quantum_Geometric_Emergence_Theory_Entanglement_Driven_Spacetime_Revised_Version	Documented	✅	LAYER_G_ENERGY	geometric_bind
1	UQGET_Structure_Tension	Quantum Geometry	S8 = 0.810 ± 0.008	S8=structure formation parameter (σ8·Ωm^0.5)	UQGET resolves structure formation tension through non-equilibrium quantum physics and multi-field models.	https://www.academia.edu/128148840/Unified_Quantum_Geometric_Emergence_Theory_Entanglement_Driven_Spacetime_Revised_Version	Documented	✅	LAYER_G_ENERGY	geometric_bind
2	UQGET_Statistical_Fit	Quantum Geometry	χ²/d.o.f. = 1907.2/1949 (p = 0.78)	χ²=chi-squared statistic, d.o.f.=degrees of freedom, p=p-value	MCMC analysis demonstrates statistical robustness with p = 0.78 indicating good fit to observational data.	https://www.academia.edu/128148840/Unified_Quantum_Geometric_Emergence_Theory_Entanglement_Driven_Spacetime_Revised_Version	Documented	✅	LAYER_G_ENERGY	geometric_bind
3	LASSO_MOGAT_GAT_Propagation	Machine Learning	h_i^(l+1) = σ(Σ_{j∈N(i)} α_ij^(l) W^(l) h_j^(l))	h_i^(l)=node representation, N(i)=neighborhood, α_ij^(l)=attention coefficient, W^(l)=weight matrix, σ=activation	Graph Attention Network propagation for multi-omics cancer classification using PPI networks.	https://www.academia.edu/2837-4010/2/3/10.20935/AcadBiol7325	Documented	✅	LAYER_H_ALGEBRA	informational_bind
4	LASSO_MOGAT_Attention_Coefficient	Machine Learning	α_ij^(l) = softmax_j(LeakyReLU(a→^(l)^T [W^(l) h_i^(l) || W^(l) h_j^(l)]))	||=concatenation, a→^(l)=weight vector, LeakyReLU=activation	Attention coefficient computation for graph edges using softmax over neighbors.	https://www.academia.edu/2837-4010/2/3/10.20935/AcadBiol7325	Documented	✅	LAYER_H_ALGEBRA	informational_bind
5	Multiphasic_Allometry_LogLog_Scaling	Biology	Y = b·X + a (log-log space)	Y=log(metabolic rate), X=log(body mass), b=scaling exponent, a=intercept	Log-log regression for metabolic rate scaling with body mass across developmental stages. Different scaling exponents (b) indicate multiphasic ontogenetic allometry.	https://www.academia.edu/2837-4010/2/4/10.20935/AcadBiol7411	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
6	Multiphasic_Allometry_Quadratic	Biology	Y = a·X² + b·X + c (curvilinear)	Y=log(metabolic rate), X=log(body mass), a,b,c=regression coefficients	Quadratic regression for detecting nonlinear metabolic scaling. First derivative dY/dX = 2aX + b gives instantaneous slope.	https://www.academia.edu/2837-4010/2/4/10.20935/AcadBiol7411	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
7	Multiphasic_Allometry_Instantaneous_Slope	Biology	dY/dX = 2aX + b (where Y = aX² + bX + c)	X=log(body mass), a,b=quadratic coefficients	First derivative of quadratic regression gives instantaneous scaling slope at any body size. Used to detect ontogenetic shifts in metabolic scaling.	https://www.academia.edu/2837-4010/2/4/10.20935/AcadBiol7411	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
8	Affine_Mapping_LTSF_Linear_Layer	Time Series	Y = X·W + b	X=input historical time series, Y=prediction, W=transition matrix (R^n×m), b=bias (R^1×m)	Single linear layer (affine transformation) for long-term time series forecasting. Dominates forecasting performance on periodic signals.	https://www.academia.edu/3071-0286/2/2/10.20935/AcadAI8236	Documented	✅	LAYER_H_ALGEBRA	informational_bind
9	Affine_Mapping_Time_Series_Decomposition	Time Series	x(t) = s(t) + f(t) + ε	s(t)=seasonality, f(t)=trend, ε=noise	Time series decomposition into seasonal and trend components. Basis for understanding why affine mapping works well on periodic data.	https://www.academia.edu/3071-0286/2/2/10.20935/AcadAI8236	Documented	✅	LAYER_H_ALGEBRA	informational_bind
10	Affine_Mapping_Periodic_Theorem	Time Series	x(t) = s(t) = s(t-p) where p ≤ n	p=period, n=input length, t=time index	For seasonal time series with period p, affine mapping has analytical solution when input length ≥ period. Explains competitive performance on seasonal benchmarks.	https://www.academia.edu/3071-0286/2/2/10.20935/AcadAI8236	Documented	✅	LAYER_H_ALGEBRA	informational_bind
11	Affine_Mapping_Scaled_Periodic	Time Series	x(t) = a·x(t-p) + c	a=scaling factor, c=translation factor	Extended periodic model with scaling and translation. Still has closed-form solution for affine mapping. Handles amplitude-modulated periodic signals.	https://www.academia.edu/3071-0286/2/2/10.20935/AcadAI8236	Documented	✅	LAYER_H_ALGEBRA	informational_bind
12	MOF_CO2_Reduction_2e_Electrochemistry	Chemistry	CO2 + 2H+ + 2e- → CO + H2O	E=applied potential, n=2 electrons	2-electron CO2 reduction to carbon monoxide. Primary product in electrocatalysis with Cu-based catalysts.	https://www.academia.edu/2998-3665/2/1/10.20935/AcadEnergy7604	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
13	MOF_CO2_Reduction_Formic_Acid	Chemistry	CO2 + 2H+ + 2e- → HCOOH	E=applied potential, n=2 electrons	2-electron CO2 reduction to formic acid. Major product in electrocatalysis, especially with Zr-MOF catalysts.	https://www.academia.edu/2998-3665/2/1/10.20935/AcadEnergy7604	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
14	MOF_CO2_Reduction_6e_Methanol	Chemistry	CO2 + 6H+ + 6e- → CH3OH + H2O	E=applied potential, n=6 electrons	6-electron CO2 reduction to methanol. Highest methanol rate achieved by Au10@ZIF-67 in photocatalysis.	https://www.academia.edu/2998-3665/2/1/10.20935/AcadEnergy7604	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
15	MOF_CO2_Reduction_8e_Methane	Chemistry	CO2 + 8H+ + 8e- → CH4 + 2H2O	E=applied potential, n=8 electrons	8-electron CO2 reduction to methane. Highest methane rate achieved by MIL-101(Cr)-Ag in photocatalysis.	https://www.academia.edu/2998-3665/2/1/10.20935/AcadEnergy7604	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
16	COUCH_Equation	Chaotic Dynamics	ẍ_i + γẋ_i + ω_i²x_i + Σ_j κ_ij(x_i - x_j) = F(t)	γ=damping, ω_i=natural frequency, κ_ij=coupling strength, F(t)=forcing function	Coupled Oscillator for Universal Chaotic Hysteresis - models non-linear coupled oscillator systems exhibiting chaotic "super freak" behavior and path-dependent hysteresis loops. Phase space trajectories exhibit strange attractors.	docs/geometry/COUCH_EQUATION.md	Documented	✅	LAYER_E_VERIFICATION	thermodynamic_bind
2463	Exergy_Analysis_Desalination	Desalination	Ex = (H - H₀) - T₀(S - S₀)	Ex=exergy, H=enthalpy, S=entropy, T₀=reference temperature	Second-law efficiency analysis; identifies thermodynamic losses in desalination processes	desalination/exergy_analysis.md	Pending	✅	2461,2454	LAYER_G_ENERGY	thermodynamic_bind
2464	Incompressible_Navier_Stokes	Fluid Dynamics	∂v/∂t + (v·∇)v = -∇P/ρ + ν∇²v + g	v=velocity field, P=pressure, ρ=density, ν=kinematic viscosity, g=gravity	Momentum conservation for incompressible viscous flow; fundamental equation of fluid dynamics	fluid_dynamics/navier_stokes.md	Pending	✅	2465,2466,2467,2495	LAYER_C_TOPOLOGY	physical_bind
2465	Incompressible_Continuity	Fluid Dynamics	∇·v = 0	v=velocity field	Mass conservation for incompressible flow; density is constant	fluid_dynamics/continuity.md	Pending	✅	2464,2468	LAYER_C_TOPOLOGY	physical_bind
2466	Bernoulli_Equation_Incompressible	Fluid Dynamics	P + ½ρv² + ρgh = constant	P=pressure, ρ=density, v=velocity, g=gravity, h=elevation	Energy conservation along streamline for steady incompressible flow; pressure-velocity relationship	fluid_dynamics/bernoulli.md	Pending	✅	2464,2469,2492	LAYER_G_ENERGY	thermodynamic_bind
2467	Poiseuille_Flow	Fluid Dynamics	Q = πΔP r⁴ / (8μL)	Q=volumetric flow rate, ΔP=pressure drop, r=pipe radius, μ=dynamic viscosity, L=length	Laminar flow through circular pipe; pressure-driven flow model for membrane channels	fluid_dynamics/poiseuille.md	Pending	✅	2464,2470,2503	LAYER_C_TOPOLOGY	physical_bind
2468	Stokes_Flow	Fluid Dynamics	F = 6πμRv	F=drag force, μ=dynamic viscosity, R=particle radius, v=velocity	Low Reynolds number flow (creeping flow); viscous forces dominate inertial forces	fluid_dynamics/stokes_flow.md	Pending	✅	2465,2471,2501	LAYER_C_TOPOLOGY	physical_bind
2469	Boundary_Layer_Thickness	Fluid Dynamics	δ ≈ √(νx/U)	δ=boundary layer thickness, ν=kinematic viscosity, x=distance from leading edge, U=free stream velocity	Growth of viscous boundary layer along flat plate; critical for membrane surface flow	fluid_dynamics/boundary_layer.md	Pending	✅	2466,2472,2498	LAYER_C_TOPOLOGY	physical_bind
2470	Shear_Stress_Viscous	Fluid Dynamics	τ = μ(∂u/∂y)	τ=shear stress, μ=dynamic viscosity, u=velocity, y=normal direction	Newton's law of viscosity; viscous stress proportional to velocity gradient	fluid_dynamics/shear_stress.md	Pending	✅	2467,2473,2493	LAYER_C_TOPOLOGY	physical_bind
2471	Reynolds_Transition	Fluid Dynamics	Re_crit ≈ 2300 (pipe), 5×10⁵ (flat plate)	Re=ρvL/μ, Re_crit=critical Reynolds number	Transition from laminar to turbulent flow; determines flow regime in membrane systems	fluid_dynamics/reynolds_transition.md	Pending	✅	2468,2474,2497	LAYER_C_TOPOLOGY	physical_bind
2472	Friction_Factor_Laminar	Fluid Dynamics	f = 64/Re	f=friction factor, Re=Reynolds number	Darcy-Weisbach friction factor for laminar pipe flow; pressure drop calculation	fluid_dynamics/friction_factor.md	Pending	✅	2469,2475,2507	LAYER_C_TOPOLOGY	physical_bind
2473	Vorticity_Equation	Fluid Dynamics	∂ω/∂t + (v·∇)ω = (ω·∇)v + ν∇²ω	ω=vorticity (∇×v), v=velocity, ν=kinematic viscosity	Evolution of fluid rotation; vortex stretching and diffusion in incompressible flow	fluid_dynamics/vorticity.md	Pending	✅	2470,2476	LAYER_C_TOPOLOGY	physical_bind
2474	Pressure_Drop_Darcy	Fluid Dynamics	ΔP = f(L/D)(ρv²/2)	ΔP=pressure drop, f=friction factor, L=length, D=diameter, ρ=density, v=velocity	Pressure loss in pipe flow; energy dissipation due to friction	fluid_dynamics/darcy_weisbach.md	Pending	✅	2471,2464	LAYER_G_ENERGY	thermodynamic_bind
2475	Laminar_Parabolic_Profile	Fluid Dynamics	u(r) = u_max(1 - r²/R²)	u(r)=velocity at radius r, u_max=centerline velocity, R=pipe radius	Parabolic velocity profile for fully developed laminar pipe flow; maximum at center, zero at walls	fluid_dynamics/velocity_profile.md	Pending	✅	2472,2467,2504	LAYER_C_TOPOLOGY	physical_bind
2476	Stream_Function	Fluid Dynamics	ψ = ∫ u dy - ∫ v dx	ψ=stream function, u,v=velocity components	Automatically satisfies incompressible continuity; streamlines follow ψ=constant contours	fluid_dynamics/stream_function.md	Pending	✅	2473,2465	LAYER_C_TOPOLOGY	physical_bind
2477	Kutta_Joukowski_Theorem	Fluid Dynamics	L = ρ·V·Γ	L=lift per unit span, ρ=fluid density, V=free stream velocity, Γ=circulation	Fundamental theorem connecting circulation to lift in 2D potential flow	fluid_dynamics/kutta_joukowski.md	Pending	✅	2478,2479,2481,2480	LAYER_C_TOPOLOGY	physical_bind
2478	Circulation_Definition	Fluid Dynamics	Γ = ∮ v·dl	Γ=circulation, v=velocity, dl=infinitesimal path element	Line integral of velocity around closed curve; quantifies fluid rotation	fluid_dynamics/circulation.md	Pending	✅	2477,2480,2485	LAYER_C_TOPOLOGY	physical_bind
2479	Magnus_Force	Fluid Dynamics	F_M = S·ρ·V·Γ	F_M=Magnus force, S=spin parameter, ρ=density, V=velocity, Γ=circulation	Lift force on spinning cylinder/sphere due to circulation; perpendicular to velocity and spin axis	fluid_dynamics/magnus_effect.md	Pending	✅	2477,2481,2486	LAYER_C_TOPOLOGY	physical_bind
2480	Lift_Coefficient_Circulation	Fluid Dynamics	C_L = 2Γ/(V·c)	C_L=lift coefficient, Γ=circulation, V=velocity, c=chord length	Relates circulation to dimensionless lift coefficient for 2D airfoils	fluid_dynamics/lift_coefficient.md	Pending	✅	2481,2482	LAYER_C_TOPOLOGY	physical_bind
2481	Magnus_Effect	Fluid Dynamics	F_M = ρ·V·Γ·S	F_M=Magnus force, ρ=density, V=velocity, Γ=circulation, S=spin parameter	Force on rotating object due to circulation; perpendicular to velocity and spin axis	fluid_dynamics/magnus_effect.md	Pending	✅	2479,2480	LAYER_C_TOPOLOGY	physical_bind
2482	Circulation_Lift	Fluid Dynamics	L = ρ·V·Γ	L=lift, ρ=density, V=velocity, Γ=circulation	Lift force due to circulation; fundamental principle of aerodynamics	fluid_dynamics/circulation_lift.md	Pending	✅	2480,2481	LAYER_C_TOPOLOGY	physical_bind
2483	N_Space_Circulation	Manifold Dynamics	Γ_n = ∮_∂Ω ω	Γ_n=n-dimensional circulation, ω=(n-1)-form, ∂Ω=boundary of n-manifold Ω	Generalized Stokes theorem: circulation as integral of differential form over manifold boundary; generalizes 2D circulation to n-dimensions	manifold_dynamics/n_space_circulation.md	Pending	✅	2486,2487	LAYER_C_TOPOLOGY	geometric_bind
2484	N_Space_Magnus_Force	Manifold Dynamics	F_M^n = ρ·(V × ω_n)	F_M^n=n-dimensional Magnus force tensor, ρ=density, V=velocity vector, ω_n=n-dimensional circulation pseudovector	Magnus effect generalized to n-space: cross product of velocity with circulation pseudovector yields lift force in perpendicular hyperplane	manifold_dynamics/n_space_magnus.md	Pending	✅	2485,2488	LAYER_C_TOPOLOGY	geometric_bind
2485	FAMM_Frustration_Tensor	N-Space Dynamics	Φ_μν = (Σ_thermal + Σ_steric + Σ_magnus)_μν / Σ_magnetic_μν	Φ_μν=frustration tensor (rank-2), Σ=stress tensors (rank-2), μ,ν=manifold indices	FAMM frustration generalized to n-space as rank-2 tensor field on manifold; competing stress tensors create geometric frustration in n-dimensional assembly	n_space/famm_frustration_tensor.md	Pending	✅	2485,2489	LAYER_C_TOPOLOGY	control_bind
2486	Magnus_FAMM_Coupling	N-Space Dynamics	∂_t Φ_μν = -∇_μ F_M^ν + ∇_ν F_M^μ + λ·Φ_μν	∂_t=time derivative, ∇=covariant derivative, F_M^ν=Magnus force vector, λ=coupling constant	Dynamical coupling between Magnus circulation and FAMM frustration tensor on n-manifold; Magnus force drives frustration evolution via covariant transport	n_space/magnus_famm_coupling.md	Pending	✅	2486,2487,2490	LAYER_C_TOPOLOGY	control_bind
2487	N_Space_Circulation_Metric	Manifold Dynamics	g_μν Γ^μ Γ^ν = const	g_μν=metric tensor, Γ^μ=circulation pseudovector components	Circulation magnitude invariant under coordinate transformations on n-manifold; provides geometric constraint for Magnus-FAMM coupling	manifold_dynamics/circulation_metric.md	Pending	✅	2485,2490	LAYER_D_INVARIANTS	state_bind
2488	FAMM_Magnus_Reduction	N-Space Dynamics	Φ_eff = Φ_μν - α·(F_M^μ F_M_ν)/g_μν	Φ_eff=effective frustration, α=reduction coefficient, F_M=Magnus force, g=metric	Magnus force reduces effective frustration tensor when aligned with circulation; enables assembly at lower magnetic field in n-dimensional flow	n_space/famm_magnus_reduction.md	Pending	✅	2487,2488,2491	LAYER_G_ENERGY	thermodynamic_bind
2489	N_Space_Flow_Circulation	Manifold Dynamics	Γ^μ = ε^{μν₁...ν_{n-1}} ∂_ν₁ v_{ν₂} ... ∇_ν_{n-1} v_n	Γ=circulation pseudovector, ε=Levi-Civita tensor, v=velocity, ∇=covariant derivative	Circulation generated by velocity gradients in n-dimensional flow; generalizes vorticity to n-space for Magnus effect calculation	manifold_dynamics/n_space_flow_circulation.md	Pending	✅	2485,2490	LAYER_C_TOPOLOGY	geometric_bind
2492→2490	Manifold_Bernoulli_Equation	Manifold Dynamics	P + ½ρ g_μν v^μ v^ν + ρΦ = const (along streamlines)	P=pressure scalar field, ρ=density, g_μν=metric tensor, v^μ=velocity vector field, Φ=potential scalar field	Bernoulli principle generalized to n-dimensional manifold: kinetic energy via metric contraction, potential as scalar field on manifold, conserved along integral curves of velocity field	manifold_dynamics/manifold_bernoulli.md	Pending	✅	2488,2493,2468	LAYER_G_ENERGY	thermodynamic_bind
2493→2491	Manifold_Viscous_Stress_Tensor	Manifold Dynamics	τ_μν = μ(∇_μ v_ν + ∇_ν v_μ - (2/3)g_μν ∇·v) + λ g_μν ∇·v	τ_μν=viscous stress tensor (rank-2), μ=shear viscosity, λ=bulk viscosity, ∇=covariant derivative, g_μν=metric, v=velocity	Newtonian viscosity generalized to n-manifold: stress tensor proportional to symmetric velocity gradient with covariant derivatives; includes bulk viscosity term for compressibility	manifold_dynamics/viscous_stress_tensor.md	Pending	✅	2492,2494,2500	LAYER_C_TOPOLOGY	physical_bind
2494→2492	Manifold_Strain_Rate_Tensor	Manifold Dynamics	e_μν = ½(∇_μ v_ν + ∇_ν v_μ)	e_μν=strain rate tensor (rank-2), ∇=covariant derivative, v=velocity	Symmetric velocity gradient tensor on manifold; measures local deformation rate using covariant derivatives instead of partial derivatives	manifold_dynamics/strain_rate_tensor.md	Pending	✅	2493,2495,2496	LAYER_C_TOPOLOGY	geometric_bind
2495→2493	Manifold_Navier_Stokes	Manifold Dynamics	ρ(∂_t v^μ + v^ν ∇_ν v^μ) = -g^μν ∂_ν P + ∇_ν τ^μν + ρ f^μ	ρ=density, v=velocity, ∇=covariant derivative, g^μν=inverse metric, P=pressure, τ=viscous stress tensor, f=external force	Navier-Stokes equation on n-manifold: material derivative with covariant transport, viscous stress tensor, and external forces; reduces to classical NS in Cartesian coordinates	manifold_dynamics/manifold_navier_stokes.md	Pending	✅	2493,2496,2466	LAYER_C_TOPOLOGY	physical_bind
2496→2494	Manifold_Viscous_Dissipation	Manifold Dynamics	Φ_viscous = τ_μν e^μν = μ e_μν e^μν + λ (∇·v)²	Φ_viscous=dissipation rate, τ=stress tensor, e=strain rate, μ=shear viscosity, λ=bulk viscosity	Viscous energy dissipation on manifold via contraction of stress and strain rate tensors; quantifies irreversible energy loss to heat in n-dimensional flow	manifold_dynamics/viscous_dissipation.md	Pending	✅	2493,2497	LAYER_G_ENERGY	thermodynamic_bind
2497→2495	Manifold_Reynolds_Number	Manifold Dynamics	Re = ρ g_μν v^μ v^ν L / μ	Re=Reynolds number, ρ=density, g_μν=metric, v=velocity, L=characteristic length, μ=viscosity	Reynolds number generalized to manifold using metric contraction for kinetic energy; characterizes flow regime (laminar vs turbulent) on curved geometries	manifold_dynamics/manifold_reynolds.md	Pending	✅	2494,2498,2473	LAYER_C_TOPOLOGY	physical_bind
2498→2496	Manifold_Boundary_Layer	Manifold Dynamics	δ ≈ √(ν x / g_μν v^μ v^ν)	δ=boundary layer thickness, ν=kinematic viscosity, x=distance, g_μν=metric, v=velocity	Boundary layer thickness on manifold: viscous effects scale with metric-contracted velocity; generalizes flat-plate Blasius solution to curved surfaces	manifold_dynamics/manifold_boundary_layer.md	Pending	✅	2495,2499,2471	LAYER_C_TOPOLOGY	physical_bind
2499→2497	Manifold_No_Slip_Condition	Manifold Dynamics	v^μ|_∂Ω = 0 at boundary ∂Ω	v^μ=velocity field, ∂Ω=manifold boundary	No-slip boundary condition generalized: velocity vanishes on manifold boundary in all directions; essential for viscous flow on curved surfaces with boundaries	manifold_dynamics/manifold_no_slip.md	Pending	✅	2496,2500	LAYER_C_TOPOLOGY	physical_bind
2500→2498	Manifold_Viscosity_Tensor	Manifold Dynamics	η_μνρσ = μ (g_μρ g_νσ + g_μσ g_νρ - (2/3) g_μν g_ρσ) + λ g_μν g_ρσ	η_μνρσ=fourth-rank viscosity tensor, μ=shear viscosity, λ=bulk viscosity, g_μν=metric	Anisotropic viscosity as fourth-rank tensor on manifold; generalizes isotropic Newtonian viscosity to curved geometries where viscosity may vary with direction	manifold_dynamics/viscosity_tensor.md	Pending	✅	2497,2501	LAYER_C_TOPOLOGY	physical_bind
2501→2499	Manifold_Stokes_Flow	Manifold Dynamics	∇_ν τ^μν + g^μν ∂_ν P = 0 (low Re limit)	∇=covariant derivative, τ=viscous stress tensor, g^μν=inverse metric, P=pressure	Stokes flow (creeping flow) on manifold: viscous forces dominate inertial forces; pressure and viscous stress balance via covariant derivatives for low Reynolds number flow	manifold_dynamics/manifold_stokes_flow.md	Pending	✅	2498,2502,2470	LAYER_C_TOPOLOGY	physical_bind
2502→
2502→2500	Manifold_Poiseuille_Flow_Rate	Manifold Dynamics	Q = (π R⁴ ΔP) / (8 μ L_g) · (1 + κ R²)	Q=volumetric flow rate, R=channel radius, ΔP=pressure drop, μ=viscosity, L_g=geodesic length, κ=curvature correction	Poiseuille flow rate on curved manifold: Hagen-Poiseuille law with geodesic length and curvature correction for non-Euclidean channel geometry	manifold_dynamics/manifold_poisuelle_flow.md	Pending	✅	2494,2503,2469	LAYER_C_TOPOLOGY	physical_bind
2503→2501	Manifold_Parabolic_Profile_Curved	Manifold Dynamics	v(r) = v_max [1 - (r/R)²] · (1 - κ r²/6)	v(r)=velocity at radius r, v_max=centerline velocity, R=channel radius, κ=curvature	Parabolic velocity profile on curved manifold: modified by curvature term that reduces velocity near walls in curved channels	manifold_dynamics/curved_velocity_profile.md	Pending	✅	2502,2504	LAYER_C_TOPOLOGY	physical_bind
2504→2502	Manifold_Pressure_Drop_Curved	Manifold Dynamics	ΔP = (8 μ L_g Q) / (π R⁴) · (1 + κ R²)	ΔP=pressure drop, μ=viscosity, L_g=geodesic length, Q=flow rate, R=radius, κ=curvature	Pressure drop along curved channel: increased resistance due to curvature; geodesic length replaces Euclidean length	manifold_dynamics/curved_pressure_drop.md	Pending	✅	2502,2505	LAYER_G_ENERGY	thermodynamic_bind
2505→2503	Manifold_Shear_Stress_Poiseuille	Manifold Dynamics	τ_w = (R ΔP) / (2 L_g) · (1 + κ R²/2)	τ_w=wall shear stress, R=radius, ΔP=pressure drop, L_g=geodesic length, κ=curvature	Wall shear stress in curved Poiseuille flow: curvature increases stress at channel walls	manifold_dynamics/curved_shear_stress.md	Pending	✅	2503,2506	LAYER_C_TOPOLOGY	physical_bind
2506→2504	Manifold_Hydraulic_Resistance	Manifold Dynamics	R_h = (8 μ L_g) / (π R⁴) · (1 + κ R²)	R_h=hydraulic resistance, μ=viscosity, L_g=geodesic length, R=radius, κ=curvature	Hydraulic resistance on manifold: geometric factor includes curvature correction for non-straight channels	manifold_dynamics/manifold_hydraulic_resistance.md	Pending	✅	2504,2507	LAYER_G_ENERGY	thermodynamic_bind
2507→2505	Manifold_Friction_Factor_Poiseuille	Manifold Dynamics	f = 64/Re · (1 + κ R²/4)	f=friction factor, Re=Reynolds number, κ=curvature, R=radius	Friction factor for laminar flow in curved channels: curvature increases effective friction beyond classical 64/Re	manifold_dynamics/curved_friction_factor.md	Pending	✅	2505,2508	LAYER_C_TOPOLOGY	physical_bind
2508→2506	Manifold_Geodesic_Channel_Length	Manifold Dynamics	L_g = ∫_C √(g_μν dx^μ dx^ν)	L_g=geodesic length, g_μν=metric tensor, C=channel curve	Length of curved channel on manifold: integral of metric along channel path; replaces Euclidean length in Poiseuille equations	manifold_dynamics/geodesic_length.md	Pending	✅	2506,2509	LAYER_C_TOPOLOGY	geometric_bind	714,715,716
2509→2507	Manifold_Curvature_Correction	Manifold Dynamics	κ = |∇_t T| = √(g_μν T^μ T^ν)	κ=curvature, ∇_t=covariant derivative along tangent, T=tangent vector, g_μν=metric	Curvature of channel path on manifold: magnitude of covariant derivative of tangent vector; quantifies channel deviation from geodesic	manifold_dynamics/curvature_correction.md	Pending	✅	2507,2510	LAYER_C_TOPOLOGY	geometric_bind	714,715,716
2510→2508	Manifold_Channel_Cross_Section	Manifold Dynamics	A = π R² √(det(g_ij))	A=cross-sectional area, R=radius, g_ij=induced metric on cross-section	Cross-sectional area on manifold: metric determinant accounts for non-Euclidean geometry of channel slice	manifold_dynamics/manifold_cross_section.md	Pending	✅	2508,2511	LAYER_C_TOPOLOGY	geometric_bind	714,715,716
2511→2509	Manifold_Poiseuille_Entrance_Length	Manifold Dynamics	L_e = 0.06 Re D · (1 + κ D)	L_e=entrance length, Re=Reynolds number, D=diameter, κ=curvature	Entrance length for fully developed Poiseuille flow on manifold: curvature extends development length in curved channels	manifold_dynamics/manifold_entrance_length.md	Pending	✅	2509,2512	LAYER_C_TOPOLOGY	physical_bind
2512→
ANI_Average_Nucleotide_Identity	Bioinformatics	ANI = (percent_identity × percent_query_coverage) / 100	percent_identity, percent_query_coverage	Compare generated phage genomes to natural sequences; <95% ANI qualifies as new species	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
AAI_Average_Amino_Acid_Identity	Bioinformatics	AAI = average(sequence_identity(protein_i, reference_i))	sequence_identity, proteins	Proteome-level comparison; design constraint: <95% AAI for diversification	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
Shannon_Diversity_Hprime	Information_Theory	H' = -Σ (p_i × log2(p_i))	p_i=proportion of species i	Measure sequence population diversity; increases with temperature and prompt length	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_A_COMPRESSION	informational_bind
JukesCantor_Genetic_Distance	Phylogenetics	d = -(3/4) × ln(1 - (4/3) × p)	p=proportion of differing sites	Build Neighbor-Joining trees; assumes equal substitution rates	data/evo_bacteriophile_math_extraction.md	Documented	✅	LAYER_H_ALGEBRA	informational_bind
pLDDT_Structure_Confidence	Structural_Biology	pLDDT ∈ [0, 100]	Confidence score	Higher scores indicate more confident local structure predictions (AlphaFold/ESMFold)	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
pTM_Template_Modeling	Structural_Biology	pTM ∈ [0, 1]	Global fold confidence	Measures overall model confidence (AlphaFold 3)	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
FSC_Fourier_Shell_Correlation	CryoEM	FSC(k) = |F1(k)|·|F2(k)|·cos(Δφ(k)) / (|F1(k)|² + |F2(k)|²)	F1,F2=Fourier transforms, k=spatial frequency, Δφ=phase difference	Cryo-EM map validation; resolution threshold FSC = 0.143	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
Gaussian_Blur_ORF_Smoothing	Image_Processing	G_σ(x) = (1/(σ√(2π))) × exp(-x²/(2σ²))	σ=blur parameter, x=position	Smooth one-hot encoded ORF boundaries; σ=5 for optimal sensitivity/specificity	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
Architecture_Similarity_Score	Bioinformatics	Score = correlation(E_template, E_candidate) after Gaussian blur	E=one-hot encoding	Filter generated genomes; threshold >0.38 delineates ΦX174-like sequences	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
Fold_Change_Competition	Statistics	FC_t = read_count_t / read_count_{t-1}	read_count_t=count at time t	Phage competition assay; cumulative fold change = Σ FC_i	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_H_ALGEBRA	informational_bind
Growth_Rate_Derivative	Biophysics	r(t) = d(OD600)/dt ≈ (OD600(t+Δt) - OD600(t)) / Δt	OD600=optical density, t=time	Instantaneous bacterial growth rate; negative values indicate lysis	tools/lean/Semantics/Semantics/BioRxivFormalization.lean	Documented	✅	LAYER_G_ENERGY	thermodynamic_bind
